"Benjamin Daniel","1","0","2016-08-04 06:10:19","toys: 571","9"
"Kyle Powell","0","1","2016-07-01 11:47:23","treats: 830","4"
"Thomas Ward","0","0","2016-10-18 08:17:27","food: 877","1"
"Becky Knight","1","1","2017-11-09 02:53:14","toys: 182","10"
"Jonathan Villegas","0","1","2019-03-17 23:26:04","treats: 826","8"
"John Taylor","1","0","2019-04-05 01:40:33","treats: 673","3"
"Nicholas Franklin","0","0","2018-09-27 08:58:38","toys: 351","2"
"Daniel Moore","1","0","2016-01-09 20:44:55","toys: 962","5"
"Judy Wood","0","0","2019-08-27 08:13:48","treats: 830","2"
"Jason Smith","0","1","2017-04-09 17:24:33","treats: 722","1"
"Ryan Hopkins","1","1","2019-04-14 17:35:38","treats: 341","10"
"Tyrone Garcia","1","1","2018-03-03 00:35:42","beds: 153","4"
"Veronica Lucero","0","0","2021-04-17 17:21:00","toys: 545","6"
"Nicole Miller","1","0","2016-04-17 23:53:37","toys: 271","10"
"Victoria Hebert","1","0","2017-04-07 00:54:53","beds: 15","9"
"Billy Nguyen","1","1","2021-10-05 09:56:03","beds: 728","1"
"Jessica Welch","1","1","2017-05-04 02:48:13","treats: 242","3"
"Justin Roth","0","1","2020-12-28 16:10:54","food: 46","6"
"Collin Sweeney","1","1","2020-10-12 17:16:33","treats: 453","1"
"Scott Griffin","0","1","2017-10-02 00:06:50","food: 283","5"
"Amanda Moore","1","0","2017-03-14 01:02:38","beds: 2","7"
"Virginia Barnes","1","0","2020-07-28 19:25:58","beds: 910","8"
"Nicholas Nichols","0","1","2017-10-20 21:29:44","toys: 182","1"
"Michelle Jones","0","0","2017-01-21 15:18:21","food: 79","3"
"Catherine Taylor","1","1","2019-03-29 02:42:31","treats: 367","2"
"Courtney Weber","0","1","2016-07-18 03:31:08","treats: 319","10"
"Daniel Joseph","0","0","2019-08-14 08:14:39","toys: 882","9"
"Edgar Bell","1","1","2020-01-09 19:50:49","beds: 322","4"
"Rebecca Case","0","1","2022-02-02 15:53:11","treats: 586","8"
"Teresa Marshall","1","1","2018-11-20 02:13:53","treats: 29","9"
"Carl Sanders","0","1","2020-02-27 21:12:06","beds: 957","2"
"Andrew Jones","0","0","2016-11-06 15:29:52","toys: 87","8"
"Nicholas Little","0","0","2021-10-06 12:04:55","treats: 562","10"
"Angela Jackson","0","0","2018-08-22 19:44:40","beds: 211","4"
"Sabrina Kirby","1","0","2021-11-11 15:55:23","treats: 844","5"
"Billy Nguyen","0","1","2016-03-01 23:40:49","toys: 186","2"
"Brenda Jackson","0","0","2018-06-06 08:57:59","food: 993","8"
"Shari Reed","1","0","2016-06-01 21:42:05","food: 407","2"
"Nicole Willis","1","1","2018-10-05 11:04:10","food: 267","2"
"Michael Carter","1","1","2020-01-21 19:37:25","food: 442","10"
"Carla Dillon","1","1","2021-02-21 23:26:34","food: 421","3"
"Natalie Peterson","1","0","2018-03-13 04:09:08","toys: 42","2"
"Jackie Newman","1","1","2018-09-23 08:04:59","treats: 469","5"
"Daniel King","1","0","2017-04-26 08:38:40","beds: 599","1"
"Joseph Smith","0","0","2021-01-18 16:16:00","treats: 412","1"
"William Cooper PhD","0","1","2016-09-06 05:42:35","toys: 869","9"
"Scott Roberts","0","0","2016-11-01 08:37:35","treats: 331","5"
"Jenna Liu DDS","1","1","2019-12-27 20:01:20","beds: 116","5"
"Mr. William Stewart","0","1","2018-04-29 05:38:41","beds: 609","8"
"Joel Green","1","0","2017-03-20 05:43:51","treats: 745","9"
"Cynthia Clay","1","0","2019-05-04 08:13:33","toys: 925","3"
"Billy Nguyen","0","1","2017-10-11 19:46:48","toys: 845","10"
"Frederick Rosales","1","0","2017-01-30 14:59:37","toys: 987","1"
"Rebecca Mason","0","1","2017-10-04 11:58:13","treats: 240","9"
"Dennis Olsen","0","0","2022-04-12 16:44:48","treats: 673","8"
"Mr. David Martinez","0","0","2017-02-14 00:08:55","toys: 286","5"
"Wesley Johnston","1","0","2019-06-03 09:42:38","beds: 708","9"
"Kathy Mcguire","0","0","2018-05-09 03:46:26","beds: 31","5"
"Amber Hall","0","0","2019-06-07 12:42:14","treats: 642","5"
"Robert Brewer","0","1","2017-08-04 13:09:08","treats: 844","2"
"Walter Houston","1","1","2016-03-05 04:58:57","beds: 706","8"
"Dustin Morton","0","1","2017-05-31 11:54:53","toys: 214","4"
"Daniel Shepherd","1","1","2021-06-21 16:33:42","toys: 939","4"
"Stacy Garcia","1","0","2021-04-21 11:20:54","treats: 850","6"
"Erin Burns","1","0","2016-01-23 11:08:48","food: 251","2"
"Laura Jones","0","1","2020-08-03 13:13:15","treats: 558","9"
"Michael Smith","1","1","2016-02-19 07:51:28","treats: 752","3"
"Tammie Larson","0","0","2016-08-16 11:11:10","food: 993","4"
"Michelle Cisneros","0","1","2018-04-26 17:29:02","treats: 131","2"
"Jennifer Wilson","1","0","2018-09-11 10:03:47","toys: 770","4"
"Paul Good","0","1","2021-04-20 19:51:20","food: 754","8"
"Marvin Ward","1","1","2019-05-11 03:37:59","treats: 764","2"
"Matthew Richmond","1","1","2018-03-08 15:20:45","beds: 142","10"
"Heather Carter","1","1","2016-11-02 20:40:44","beds: 878","6"
"Dr. Amanda Moreno","0","1","2017-08-19 07:51:32","toys: 869","2"
"David Black","0","0","2019-12-08 08:25:23","toys: 245","10"
"Victoria Hebert","0","0","2017-07-26 15:23:34","food: 154","9"
"Eric Smith","1","1","2020-07-11 15:39:34","food: 617","7"
"Kelly Cobb","1","0","2017-07-19 09:49:19","treats: 840","6"
"Lori Frye","1","1","2021-06-22 03:57:38","beds: 17","9"
"Mitchell Young","1","0","2019-09-10 06:24:30","food: 687","9"
"Taylor Gilmore","0","1","2021-05-26 10:44:29","food: 512","3"
"Johnny Holland","1","1","2016-05-19 18:28:10","treats: 948","6"
"Kayla King","0","1","2021-11-25 01:42:32","food: 833","9"
"Rachel Hood","0","0","2018-02-19 00:21:35","toys: 183","9"
"Marvin Ward","1","1","2020-05-08 05:11:08","toys: 340","7"
"Chad Stewart","0","0","2019-10-31 04:03:06","toys: 451","4"
"Richard Rodriguez","1","1","2016-12-09 12:15:46","treats: 420","1"
"Adrian Wright","1","1","2017-01-25 13:58:55","treats: 473","6"
"Alexander Pope","0","0","2019-03-15 21:04:28","toys: 689","8"
"Derek Gonzalez","0","1","2018-03-06 10:20:34","toys: 688","5"
"Jessica Green","0","0","2017-05-11 07:55:54","beds: 439","10"
"Alejandra Friedman","0","0","2017-11-20 01:06:25","treats: 840","7"
"David Gross","0","0","2021-11-09 04:56:43","beds: 289","3"
"Kaylee Ward","0","0","2021-08-13 03:29:06","food: 470","3"
"John Christian","0","0","2020-04-10 23:04:53","beds: 816","8"
"Michelle Jackson","1","0","2020-05-27 11:01:46","toys: 971","7"
"Ashley Hays","1","0","2017-10-14 03:16:28","treats: 130","4"
"Richard Williams","1","0","2020-11-21 08:50:07","toys: 772","2"
"Justin Hunt MD","0","0","2016-10-08 14:51:02","toys: 123","3"
"Joseph Montoya","0","1","2018-05-20 16:06:01","beds: 967","5"
"Peter Moody","1","0","2019-06-11 16:49:57","food: 7","10"
"Lori Quinn","1","0","2020-03-09 23:51:37","beds: 741","5"
"Chelsea Smith","1","1","2017-05-31 19:31:35","toys: 677","5"
"Tracy Jones","0","1","2019-07-13 18:04:31","toys: 869","2"
"Michael Anderson","0","1","2021-12-18 22:57:21","beds: 177","4"
"Yolanda Williams","0","1","2016-01-25 22:47:25","treats: 292","9"
"Matthew Cole","0","0","2019-04-12 00:16:39","treats: 715","10"
"Jonathan Walker","1","1","2021-03-14 09:00:09","food: 6","2"
"Edward Kemp","1","0","2020-03-05 06:21:07","toys: 979","4"
"Veronica Lucero","0","1","2020-05-04 11:44:09","treats: 469","5"
"Kenneth Hall","0","1","2016-10-28 11:47:07","food: 283","7"
"Calvin Rodgers","0","0","2017-10-04 09:58:53","toys: 845","9"
"Bruce Clark","0","1","2021-03-16 08:48:17","treats: 168","1"
"Mr. Aaron Wilson","0","0","2020-10-23 08:38:08","beds: 343","9"
"Mr. Timothy Foster","1","1","2017-06-30 08:36:31","beds: 188","8"
"Jonathan Villegas","1","0","2018-08-01 21:37:25","toys: 87","7"
"Bruce Johnson","0","1","2020-04-12 12:35:02","beds: 223","9"
"Gerald Lynn","1","1","2020-09-07 16:34:05","treats: 605","7"
"Angela Price DDS","0","1","2019-06-09 18:00:34","food: 28","3"
"Dr. Amanda Moreno","0","0","2018-04-18 01:22:17","treats: 366","6"
"Steven Young","1","1","2016-04-11 21:41:07","treats: 204","9"
"James Paul","0","0","2018-01-20 19:35:03","treats: 128","1"
"Taylor Gilmore","0","0","2019-01-26 00:27:53","toys: 869","1"
"Ryan Park","0","0","2017-03-15 05:35:52","beds: 535","2"
"Nicholas Little","0","1","2021-04-04 05:03:40","food: 12","3"
"Joel Green","1","0","2019-11-17 17:40:32","food: 944","4"
"Katelyn Henderson","1","1","2016-03-14 03:07:46","treats: 884","9"
"Colleen Decker","1","1","2020-10-26 16:29:19","beds: 150","6"
"Nicholas Campbell","1","1","2019-01-04 14:56:18","toys: 524","6"
"Cynthia Clay","0","1","2016-12-02 07:26:12","food: 427","4"
"Erica Brown","0","0","2021-02-28 23:34:12","toys: 485","3"
"Jessica Wells","1","0","2021-07-01 05:29:14","beds: 454","6"
"Phillip Roth","1","1","2019-06-05 13:44:51","toys: 927","1"
"Michelle Bell","1","1","2019-10-16 22:20:52","treats: 368","6"
"Antonio Moore","0","0","2022-04-13 11:24:57","toys: 271","1"
"Aimee Robinson","1","0","2018-04-18 05:46:52","treats: 781","8"
"Brittany Aguilar","0","0","2018-06-25 17:43:46","beds: 448","2"
"Kimberly Rivera","0","0","2020-09-18 06:44:31","toys: 403","3"
"Mark Mays","1","0","2021-02-25 02:18:37","beds: 413","8"
"Tiffany Ward","1","1","2016-06-04 10:01:53","food: 490","4"
"Gerald Lynn","1","1","2019-03-26 03:05:49","treats: 642","6"
"Robert Woodward","0","1","2020-08-21 05:26:30","treats: 323","7"
"Carl Sanders","0","0","2021-11-30 00:59:09","treats: 353","4"
"Wesley Brandt","0","1","2021-08-31 11:16:50","treats: 10","7"
"Amy Taylor","0","1","2016-07-19 00:58:49","beds: 911","7"
"Jonathon Rodriguez","1","0","2018-08-15 04:33:50","treats: 38","7"
"Tanner Price","1","1","2016-12-06 21:25:07","treats: 551","6"
"Megan Holland","0","0","2018-09-05 00:01:24","treats: 242","1"
"Jessica Brown","1","0","2018-12-09 16:08:54","treats: 943","4"
"Sarah Hernandez","0","0","2016-11-30 21:43:02","toys: 621","2"
"Rachel Novak MD","0","0","2019-05-23 21:06:30","toys: 91","5"
"Adrian Wright","1","1","2017-12-16 21:10:26","beds: 821","2"
"Catherine Carey","1","1","2020-11-19 09:13:28","beds: 637","7"
"Steven Riddle","1","0","2019-05-11 15:13:18","beds: 662","9"
"Jade Ryan","1","1","2016-11-03 05:55:00","beds: 931","10"
"Craig Taylor","0","0","2019-03-13 08:14:32","treats: 582","6"
"John Rodriguez","0","0","2021-11-25 20:38:17","treats: 370","6"
"Daniel Moore","0","0","2018-12-10 14:56:09","treats: 734","10"
"Paul Kim","0","1","2019-03-09 11:59:54","food: 760","8"
"Devin White","1","1","2021-11-08 21:10:14","toys: 681","2"
"Brandon Gray","0","1","2016-04-18 09:34:13","treats: 358","2"
"Amanda Hernandez","0","1","2020-10-24 09:03:20","food: 750","5"
"Matthew Byrd","0","0","2020-07-05 09:12:12","food: 277","10"
"Patrick Williams","0","1","2017-01-01 10:09:32","food: 914","8"
"Matthew Cole","1","1","2017-12-17 14:29:29","toys: 93","7"
"Michelle Andrews","1","0","2021-03-21 07:01:01","treats: 502","6"
"Kevin Russo","1","0","2018-07-24 03:00:08","beds: 741","2"
"Allison Miller","1","0","2021-12-14 23:21:20","toys: 548","6"
"Corey Cooper","0","1","2018-05-09 21:47:26","food: 570","6"
"Lisa Grant","1","1","2018-01-05 07:13:34","beds: 18","2"
"Kyle Taylor","1","0","2020-11-30 08:52:35","food: 730","3"
"Margaret Carney","1","0","2016-06-17 01:28:25","food: 964","10"
"Robert Tapia","0","0","2021-04-16 00:43:14","treats: 853","4"
"Michael Davis","1","0","2019-08-13 00:19:27","toys: 72","7"
"Mr. William Williams MD","1","0","2020-05-14 07:44:41","beds: 931","5"
"Jennifer Perry","1","0","2017-05-31 18:18:28","beds: 119","1"
"Alexis Bradley","0","0","2022-02-22 06:00:43","treats: 676","9"
"Michael Martin","0","0","2017-01-16 09:47:35","toys: 144","1"
"Jesse Vaughn","1","0","2020-04-17 21:39:58","treats: 894","3"
"Donna Estes","0","1","2020-09-21 04:55:02","beds: 258","4"
"Kelli Powell","1","1","2017-11-13 00:14:20","treats: 86","7"
"Virginia Huffman","0","0","2021-04-01 10:59:28","treats: 884","7"
"Daniel Moore","1","0","2019-04-18 02:51:36","treats: 367","7"
"Laura Baird","1","1","2020-03-24 09:25:37","treats: 473","6"
"Lauren Thomas","1","0","2020-03-01 22:52:48","beds: 861","10"
"Anthony Anderson","1","0","2021-12-30 05:33:00","treats: 474","5"
"Paul Moran","1","1","2017-01-02 16:47:12","food: 896","2"
"Thomas Ward","1","1","2019-09-12 15:24:18","beds: 446","8"
"Kathleen Walters","0","0","2016-03-07 15:11:46","toys: 655","3"
"Virginia Barnes","1","1","2016-10-03 07:05:50","treats: 580","8"
"Antonio Moore","1","1","2018-05-13 22:20:20","toys: 87","10"
"Crystal Pierce","1","0","2018-02-12 22:53:33","food: 542","6"
"Angela Ortega","1","1","2017-03-23 11:08:39","treats: 331","9"
"Stephen Thomas","0","1","2021-11-10 07:43:15","toys: 900","9"
"Brian Clark","1","0","2017-01-09 18:25:01","food: 206","6"
"Jenna Parker","0","1","2018-05-18 18:46:30","beds: 142","3"
"Tracy Taylor","1","0","2020-09-18 17:22:25","beds: 593","7"
"James Jones","1","1","2019-04-19 15:33:42","food: 700","9"
"Melissa Mendoza","1","1","2017-02-24 15:47:59","beds: 430","1"
"Debbie Jordan","1","1","2019-02-01 16:37:13","food: 433","1"
"Victoria Barker","1","1","2019-10-30 16:18:45","treats: 676","8"
"Brittany Peters","0","0","2016-01-06 10:58:54","beds: 55","1"
"Tammy Griffith","1","1","2020-02-23 20:11:39","toys: 735","9"
"Russell Walker","0","0","2020-06-12 06:01:23","treats: 960","2"
"Calvin Rodgers","0","0","2016-12-16 02:27:55","toys: 828","10"
"Natalie Miller","0","0","2016-08-01 05:21:07","toys: 245","4"
