"41676","4049 Robert Plains","MI","15973","resident address","1"
"357","76188 Janet Streets Apt. 560","MT","04653","resident address","1"
"338","5963 Johnson Overpass","TX","97936","current address","0"
"3270","695 Karen Stravenue","KY","38912","current address","0"
"94179","51698 Kathy Isle Suite 245","OK","13606","current address","1"
"624","0869 Glen Harbor","MD","03158","resident address","1"
"9003","88025 Todd Drives Apt. 508","NV","38887","current address","1"
"443","547 Curry Trace","NJ","62337","resident address","0"
"4345","478 Christopher Stream","GA","92946","current address","0"
"702","285 Hicks Skyway Apt. 986","RI","29904","current address","0"
"001","5140 Beth Ridge Suite 421","VA","84668","resident address","1"
"7086","35120 Jaime Squares Apt. 515","GA","48399","resident address","0"
"78121","23525 Joseph Plaza","UT","90554","resident address","0"
"93189","429 Omar Locks Suite 908","DC","45408","current address","1"
"8943","36618 Cameron Mountains","AZ","43925","resident address","1"
"9614","97979 Daniel Pines","NJ","26766","resident address","0"
"770","0000 Quinn Harbor","OR","28204","current address","1"
"634","22473 Karen Drives","CA","79308","current address","0"
"27922","38195 Knapp Crossroad Suite 680","KY","07739","resident address","0"
"94097","8001 Thomas Path","IA","11947","current address","0"
"118","6550 Davis Heights Suite 246","LA","92943","current address","0"
"5224","0716 Miller Parkways","HI","00621","resident address","1"
"265","07139 Wright Mill Apt. 252","WV","29873","resident address","1"
"318","58158 Kelley Street","NE","74984","current address","0"
"7755","1492 Miller Manors","AK","01844","current address","0"
"117","4354 Dave Glens Suite 044","WI","82540","resident address","1"
"8850","644 Jimmy Underpass Suite 516","NM","90000","resident address","0"
"4898","93988 Christine Crescent Apt. 942","TX","51522","resident address","0"
"78690","82089 Diaz Turnpike","CO","75310","current address","0"
"11957","949 Lopez Path","MA","47696","current address","1"
"9719","6062 Warren Burg Apt. 180","AZ","47769","resident address","0"
"7872","012 Carrie Crescent","NE","09450","current address","0"
"8736","483 Angela Parkways Suite 364","RI","92739","resident address","1"
"919","760 Leonard Port Suite 349","ME","78754","current address","1"
"532","5583 Farmer Underpass Suite 424","DC","75019","resident address","0"
"574","7368 Melendez Course","IL","60639","current address","0"
"94494","40152 Rhonda Courts","NC","68150","resident address","1"
"8574","374 Haynes Burg Suite 874","CA","40983","resident address","1"
"31292","849 David Rapid","SC","60458","resident address","1"
"662","318 Harrison Locks Apt. 542","IN","53143","current address","1"
"686","93383 Anderson Forge Suite 994","ND","93345","resident address","0"
"2036","7012 Melissa Extension Apt. 246","CT","49175","resident address","1"
"25003","569 Jessica Hollow Apt. 294","SD","06953","resident address","1"
"2285","4259 Christine Forge Apt. 482","WI","31898","current address","1"
"8961","907 Terry Ports","WA","35886","resident address","1"
"5730","2892 Ferguson Forge Suite 563","TX","40192","resident address","0"
